id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm458022,The Green Book: Guide to Freedom,MOVIE,"In 1936, Victor H. Green (1892-1960) published The Negro Motorist Green Book, a book that was both a travel guide and a survival manual, to help African-Americans navigate safe those regions of the United States where segregation and Jim Crow laws were disgracefully applied.",2019,,52,"['documentation', 'history']","['GB', 'US']",,tt9758270,8.2,920.0,7.062,7.9
tm818783,Burying Yasmeen,MOVIE,One man's odyssey to put a ring on his dead ex-wife.,2019,,73,['comedy'],['US'],,tt5488870,5.3,108.0,3.316,5.7
tm453336,Run the Race,MOVIE,"Reeling from his mother’s death and his father’s abandonment, Zach, an All-State athlete, finds glory on the football field, working to earn a college scholarship and the brothers’ ticket out of town. When a devastating injury puts Zach—and his dreams—on the sidelines, David laces up his track cleats to salvage their future and point Zach toward hope.",2019,PG,101,"['drama', 'sport']",['US'],,tt3201736,5.9,1604.0,4.987,7.5
tm464420,Colewell,MOVIE,"In tiny Colewell, Pennsylvania, the residents gather at the post office for mail and gossip, while the days pass quiet and serene. That is until news comes that the office is to close, and beloved clerk Nora is left to fight for her job and reflect on the choices she has made that kept her in Colewell for so many years.",2019,,79,['drama'],['US'],,tt9275046,6.3,525.0,2.64,5.2
tm820249,The Dustwalker,MOVIE,"An alien spaceship crash-lands in an isolated town in the middle of the Australian desert, releasing an insidious parasite that attacks the brain of all creatures including humans, making them disorientated, unnaturally strong and violent. Sargeant Jo Sharp, readying for a return to the big city beat, wakes to find the township, her family and friends falling victim to an evil that is spreading faster than it can be contained.",2019,PG-13,92,"['thriller', 'drama', 'horror', 'scifi']",['AU'],,tt6816388,3.8,1681.0,3.115,4.5
tm940563,Murder Bury Win,MOVIE,"It’s game over for three young dreamers when their indie board game fails to secure crowd funding. But after a famous game creator drops dead in a freak accident right in front of them, they realize they have one extra life to make their dreams come true… at the expense of their humanity.",2020,,90,"['drama', 'horror', 'thriller', 'fantasy', 'comedy', 'crime']",['US'],,tt8592498,5.4,346.0,3.149,6.5
tm348256,End of Sentence,MOVIE,"Newly widowed Frank Fogle embarks on a journey to Ireland to scatter his late wife’s ashes. His estranged son, Sean, recently released from prison, agrees to join only when his father promises that they’ll never see each other again following the trip. After revelations surface about an old flame of Frank’s wife and a charming hitchhiker with plans of her own intervenes, father and son find themselves drawn together in unexpected ways.",2019,PG-13,96,['drama'],"['IS', 'IE']",,tt6910006,6.7,4240.0,5.087,6.2
tm920475,76 Days,MOVIE,"Raw and intimate, this documentary captures the struggles of patients and frontline medical professionals battling the COVID-19 pandemic in Wuhan.",2020,PG,93,"['documentation', 'drama']","['CN', 'US']",,tt12801326,7.1,1320.0,4.27,7.4
tm818026,Viking Warrior Women,MOVIE,"Drama led documentary follows the life of Signe, an orphaned Chief's daughter, who driven by revenge becomes an explorer and trader in the lands of the Rus Vikings.",2019,,51,"['documentation', 'drama', 'history']",['GB'],,tt10538348,6.4,66.0,2.165,7.2
tm473153,Chasing Molly,MOVIE,"Molly, a paranormal con artist who cleans people of their valuables instead of their demons, accidentally rips off a Drug Kinpin. She now has to save her kidnapped partner and herself while battling through the under belly of Los Angeles.",2020,,80,"['comedy', 'crime']",['US'],,tt10149868,4.2,1636.0,2.553,4.0
tm462091,Georgetown,MOVIE,"Ulrich Mott  is an eccentric and versatile social climber with grandiose plans to affect United States foreign policy. Encouraged  in his attempts by his strategically chosen (and much older) wife, the well-connected journalist Elsa Brecht, Mott has a knack for making himself indispensable and impossible to ignore. The only one seemingly immune to his charms is Elsa's daughter Amanda, who might simply disapprove of her mother marrying a much younger man - or perhaps she senses something more sinister beneath the smooth-talking surface?",2020,R,99,"['drama', 'crime']",['US'],,tt4669252,6.2,4471.0,8.806,5.988
